#Pa_CSFR_z0.02_f1
#age = 10 Myrs
#1221
#wave, log(total), log(stellar), log(nebular), log(total+elines) [ergs/sec/Hz]
  51900.00  16.30297  15.94295  16.05387  16.30297
  52100.00  16.30202  15.93942  16.05491  16.30202
  52300.00  16.30101  15.93729  16.05476  16.30101
  52500.00  16.30194  15.93815  16.05574  16.30194
  52700.00  16.30425  15.94375  16.05552  16.30425
  52900.00  16.29968  15.93198  16.05644  16.29968
  53100.00  16.29805  15.92856  16.05614  16.29805
  53300.00  16.29946  15.93070  16.05701  16.29946
  53500.00  16.29877  15.92796  16.05785  16.29877
  53700.00  16.29825  15.92397  16.05988  16.29825
  53900.00  16.29831  15.92470  16.05945  16.29831
  54100.00  16.29770  15.92389  16.05898  16.29770
  54300.00  16.29575  15.91653  16.06095  16.29575
  54500.00  16.29743  15.92127  16.06042  16.29743
  54700.00  16.29493  15.91260  16.06235  16.29493
  54900.00  16.29612  15.91454  16.06301  16.29612
  55100.00  16.29372  15.90965  16.06238  16.29372
  55300.00  16.29821  15.91782  16.06425  16.29821
  55500.00  16.29347  15.90736  16.06355  16.29347
  55700.00  16.29546  15.91141  16.06410  16.29546
  55900.00  16.29353  15.90411  16.06592  16.29353
  56100.00  16.29525  15.90758  16.06642  16.29525
  56300.00  16.29206  15.90098  16.06558  16.29206
  56500.00  16.29397  15.90310  16.06734  16.29397
  56700.00  16.29302  15.90015  16.06776  16.29302
  56900.00  16.29035  15.89293  16.06816  16.29035
  57100.00  16.29220  15.89698  16.06852  16.29220
  57300.00  16.29209  15.89621  16.06886  16.29209
  57500.00  16.29121  15.89151  16.07053  16.29121
  57700.00  16.29054  15.88938  16.07083  16.29054
  57900.00  16.29132  15.89093  16.07109  16.29132
  58100.00  16.29007  15.88742  16.07133  16.29007
  58300.00  16.28978  15.88638  16.07154  16.28978
  58500.00  16.27733  15.88291  16.05312  16.27733
  58700.00  16.27555  15.87845  16.05315  16.27555
  58900.00  16.27532  15.87787  16.05315  16.27532
  59100.00  16.27398  15.87455  16.05312  16.27398
  59300.00  16.27502  15.87501  16.05455  16.27502
  59500.00  16.27333  15.87085  16.05447  16.27333
  59700.00  16.27405  15.87285  16.05436  16.27405
  59900.00  16.27364  15.86971  16.05575  16.27364
  60100.00  16.27293  15.86814  16.05558  16.27293
  60300.00  16.27217  15.86651  16.05539  16.27217
  60500.00  16.27080  15.86095  16.05672  16.27080
  60700.00  16.27053  15.85818  16.05803  16.27053
  60900.00  16.26965  15.85633  16.05776  16.26965
  61100.00  16.26873  15.85441  16.05746  16.26873
  61300.00  16.26894  15.85295  16.05872  16.26894
  61500.00  16.26883  15.85065  16.05996  16.26883
  61700.00  16.26898  15.85167  16.05959  16.26898
  61900.00  16.26792  15.84954  16.05918  16.26792
  62100.00  16.26802  15.84787  16.06037  16.26802
  62300.00  16.26657  15.84481  16.05990  16.26657
  62500.00  16.26538  15.83975  16.06105  16.26538
  62700.00  16.26476  15.83896  16.06054  16.26476
  62900.00  16.26442  15.83897  16.05999  16.26442
  63100.00  16.26405  15.83334  16.06275  16.26405
  63300.00  16.26428  15.83496  16.06215  16.26428
  63500.00  16.26321  15.83028  16.06321  16.26321
  63700.00  16.26371  15.83273  16.06257  16.26371
  63900.00  16.26225  15.82702  16.06359  16.26225
  64200.00  16.26176  15.82458  16.06424  16.26176
  64600.00  16.26024  15.82002  16.06445  16.26024
  65000.00  16.25925  15.81707  16.06457  16.25925
  65400.00  16.25813  15.81074  16.06637  16.25813
  65800.00  16.25757  15.80602  16.06811  16.25757
  66200.00  16.25620  15.80237  16.06797  16.25620
  66600.00  16.25541  15.79748  16.06939  16.25541
  67000.00  16.25450  15.79337  16.07019  16.25450
  67400.00  16.25311  15.78901  16.07035  16.25311
  67800.00  16.25233  15.78369  16.07193  16.25233
  68200.00  16.25106  15.78069  16.07155  16.25106
  68600.00  16.25043  15.77636  16.07280  16.25043
  69000.00  16.24931  15.77063  16.07399  16.24931
  69400.00  16.24846  15.76579  16.07512  16.24846
  69800.00  16.24751  15.76152  16.07579  16.24751
  70200.00  16.24644  15.75742  16.07618  16.24644
  70600.00  16.24567  15.75353  16.07690  16.24567
  71000.00  16.24480  15.74813  16.07817  16.24480
  71400.00  16.24382  15.74556  16.07793  16.24382
  71800.00  16.24274  15.74192  16.07803  16.24274
  72200.00  16.24198  15.73717  16.07909  16.24198
  72600.00  16.24120  15.73152  16.08052  16.24120
  73000.00  16.24046  15.72698  16.08147  16.24046
  73400.00  16.23958  15.72256  16.08215  16.23958
  73800.00  16.23883  15.71867  16.08276  16.23883
  74200.00  16.22800  15.71345  16.06948  16.22800
  74600.00  16.22683  15.70829  16.07005  16.22683
  75000.00  16.22589  15.70347  16.07079  16.22589
  75400.00  16.22530  15.70045  16.07124  16.22530
  75800.00  16.22461  15.69670  16.07185  16.22461
  76200.00  16.22379  15.69260  16.07241  16.22379
  76600.00  16.22293  15.68788  16.07314  16.22293
  77000.00  16.22208  15.68330  16.07382  16.22208
  77400.00  16.22130  15.67965  16.07419  16.22130
  77800.00  16.22053  15.67496  16.07500  16.22053
  78200.00  16.21973  15.67087  16.07550  16.21973
  78600.00  16.21895  15.66697  16.07594  16.21895
  79000.00  16.21819  15.66196  16.07683  16.21819
  79400.00  16.21740  15.65827  16.07716  16.21740
  79800.00  16.21676  15.65385  16.07794  16.21676
  80200.00  16.21592  15.64951  16.07841  16.21592
  80600.00  16.21522  15.64511  16.07909  16.21522
  81000.00  16.21462  15.64117  16.07971  16.21462
  81400.00  16.21388  15.63682  16.08028  16.21388
  81800.00  16.21330  15.63318  16.08080  16.21330
  82200.00  16.21271  15.62960  16.08127  16.21271
  82600.00  16.21204  15.62508  16.08195  16.21204
  83000.00  16.21148  15.62108  16.08259  16.21148
  83400.00  16.21078  15.61665  16.08317  16.21078
  83800.00  16.21020  15.61278  16.08371  16.21020
  84200.00  16.20967  15.60924  16.08419  16.20967
  84600.00  16.20907  15.60554  16.08463  16.20907
  85000.00  16.20860  15.60072  16.08558  16.20860
  85400.00  16.20806  15.59747  16.08592  16.20806
  85800.00  16.20751  15.59345  16.08650  16.20751
  86200.00  16.20703  15.58981  16.08703  16.20703
  86600.00  16.20655  15.58535  16.08781  16.20655
  87000.00  16.20607  15.58195  16.08825  16.20607
  87400.00  16.20560  15.57772  16.08894  16.20560
  87800.00  16.20513  15.57362  16.08959  16.20513
  88200.00  16.20460  15.57035  16.08988  16.20460
  88600.00  16.20422  15.56582  16.09075  16.20422
  89000.00  16.20378  15.56214  16.09127  16.20378
  89400.00  16.20342  15.55789  16.09205  16.20342
  89800.00  16.20292  15.55423  16.09248  16.20292
  90200.00  16.20259  15.55141  16.09286  16.20259
  90600.00  16.20220  15.54734  16.09352  16.20220
  91000.00  16.20167  15.54391  16.09382  16.20167
  91400.00  16.19402  15.53965  16.08521  16.19402
  91800.00  16.19362  15.53616  16.08568  16.19362
  92200.00  16.19323  15.53290  16.08610  16.19323
  92600.00  16.19271  15.52913  16.08648  16.19271
  93000.00  16.19229  15.52596  16.08682  16.19229
  93400.00  16.19189  15.52178  16.08746  16.19189
  93800.00  16.19144  15.51873  16.08771  16.19144
  94200.00  16.19102  15.51463  16.08827  16.19102
  94600.00  16.19062  15.51078  16.08879  16.19062
  95000.00  16.19025  15.50719  16.08928  16.19025
  95400.00  16.18984  15.50483  16.08936  16.18984
  95800.00  16.18953  15.50042  16.09013  16.18953
  96200.00  16.18910  15.49684  16.09049  16.18910
  96600.00  16.18878  15.49399  16.09082  16.18878
  97000.00  16.18841  15.49103  16.09110  16.18841
  97400.00  16.18799  15.48646  16.09172  16.18799
  97800.00  16.18770  15.48264  16.09230  16.18770
  98200.00  16.18745  15.47913  16.09285  16.18745
  98600.00  16.18716  15.47550  16.09336  16.18716
  99000.00  16.18681  15.47332  16.09346  16.18681
  99400.00  16.18651  15.46993  16.09390  16.18651
  99800.00  16.18617  15.46641  16.09430  16.18617
 100200.00  16.18596  15.46209  16.09506  16.18596
 200000.00  16.12012  14.87316  16.09480  16.12012
 400000.00  16.10130 -99.00000  16.10130  16.10130
 600000.00  16.09776 -99.00000  16.09776  16.09776
 800000.00  16.09650 -99.00000  16.09650  16.09650
1000000.00  16.09592 -99.00000  16.09592  16.09592
1200000.00  16.09550 -99.00000  16.09550  16.09550
1400000.00  16.09532 -99.00000  16.09532  16.09532
1600000.00  16.09517 -99.00000  16.09517  16.09517
